17.43,0.299085
17.44,0.406131
17.45,0.850491
17.46,1.061300
17.47,0.735156
17.48,0.705052
17.50,0.677337
17.51,0.583832
17.52,0.588528
17.53,0.554656
17.54,0.538815
17.55,0.533320
17.57,0.541329
17.58,0.606546
17.59,0.606791
17.60,0.610087
17.61,0.526714
17.62,0.574054
17.64,0.618805
17.65,0.618546
17.66,0.564969
17.67,0.571191
17.68,0.586145
17.69,0.634821
17.71,0.621992
17.72,0.554478
17.73,0.592534
17.74,0.577839
17.75,0.638383
17.76,0.548602
17.77,0.583316
17.79,0.543211
17.80,0.527764
17.81,0.482444
17.82,0.496513
17.83,0.441420
17.84,0.405850
17.86,0.394006
17.87,0.380578
17.88,0.368372
17.89,0.379108
17.90,0.384170
17.91,0.361028
17.93,0.360230
17.94,0.335239
17.95,0.316277
17.96,0.317958
17.97,0.319587
17.98,0.295989
18.00,0.301436
18.01,0.341612
18.02,0.450197
18.03,0.382775
18.04,0.403076
